Transaction ID,Date,Time,Items Purchased,Quantity,Total Price (INR),Payment Method,Item
95,2023-03-07,10:55:00,"Brownies, Avocado Toast, Americano",1,600,UPI,Brownies
95,2023-03-07,10:55:00,"Brownies, Avocado Toast, Americano",1,600,UPI,Avocado Toast
95,2023-03-07,10:55:00,"Brownies, Avocado Toast, Americano",2,600,UPI,Americano
96,2023-08-01,14:03:00,"Omelet, Avocado Toast, Chocolate Fudge Cake",1,1180,Mobile Wallet,Omelet
96,2023-08-01,14:03:00,"Omelet, Avocado Toast, Chocolate Fudge Cake",2,1180,Mobile Wallet,Avocado Toast
96,2023-08-01,14:03:00,"Omelet, Avocado Toast, Chocolate Fudge Cake",2,1180,Mobile Wallet,Chocolate Fudge Cake
97,2023-03-05,13:50:00,Avocado Toast,2,480,Cash,Avocado Toast
98,2023-08-19,13:58:00,"Grilled Cheese Sandwich, Cheesecake, Brownies, Caramel Drizzle",2,1090,Cash,Grilled Cheese Sandwich
98,2023-08-19,13:58:00,"Grilled Cheese Sandwich, Cheesecake, Brownies, Caramel Drizzle",2,1090,Cash,Cheesecake
98,2023-08-19,13:58:00,"Grilled Cheese Sandwich, Cheesecake, Brownies, Caramel Drizzle",1,1090,Cash,Brownies
98,2023-08-19,13:58:00,"Grilled Cheese Sandwich, Cheesecake, Brownies, Caramel Drizzle",1,1090,Cash,Caramel Drizzle
99,2023-03-31,18:53:00,"French Toast, Soy Milk",2,580,Card,French Toast
99,2023-03-31,18:53:00,"French Toast, Soy Milk",1,580,Card,Soy Milk
100,2023-01-11,09:47:00,"Quinoa Bowl, Affogato, Oat Milk",2,720,Cash,Quinoa Bowl
100,2023-01-11,09:47:00,"Quinoa Bowl, Affogato, Oat Milk",1,720,Cash,Affogato
100,2023-01-11,09:47:00,"Quinoa Bowl, Affogato, Oat Milk",1,720,Cash,Oat Milk
101,2023-04-25,17:58:00,"Club Sandwich, Bagel with Cream Cheese, Iced Tea (Peach)",2,840,Mobile Wallet,Club Sandwich
101,2023-04-25,17:58:00,"Club Sandwich, Bagel with Cream Cheese, Iced Tea (Peach)",1,840,Mobile Wallet,Bagel with Cream Cheese
101,2023-04-25,17:58:00,"Club Sandwich, Bagel with Cream Cheese, Iced Tea (Peach)",2,840,Mobile Wallet,Iced Tea (Peach)
102,2023-05-18,10:25:00,"Nitro Cold Brew, Chocolate Chip Cookies",1,380,Mobile Wallet,Nitro Cold Brew
102,2023-05-18,10:25:00,"Nitro Cold Brew, Chocolate Chip Cookies",2,380,Mobile Wallet,Chocolate Chip Cookies
103,2023-10-06,18:40:00,"Lemon Tart, Vanilla Syrup",2,570,UPI,Lemon Tart
103,2023-10-06,18:40:00,"Lemon Tart, Vanilla Syrup",1,570,UPI,Vanilla Syrup
104,2023-04-12,13:30:00,"Chocolate Fudge Cake, French Toast, Omelet",1,720,Mobile Wallet,Chocolate Fudge Cake
104,2023-04-12,13:30:00,"Chocolate Fudge Cake, French Toast, Omelet",1,720,Mobile Wallet,French Toast
104,2023-04-12,13:30:00,"Chocolate Fudge Cake, French Toast, Omelet",1,720,Mobile Wallet,Omelet
105,2023-07-04,10:50:00,"Caesar Salad, French Toast, Soy Milk",2,750,Card,Caesar Salad
105,2023-07-04,10:50:00,"Caesar Salad, French Toast, Soy Milk",1,750,Card,French Toast
105,2023-07-04,10:50:00,"Caesar Salad, French Toast, Soy Milk",1,750,Card,Soy Milk
106,2023-02-05,11:31:00,"Lemon Tart, Lemon Tart, Caramel Drizzle",1,860,Mobile Wallet,Lemon Tart
106,2023-02-05,11:31:00,"Lemon Tart, Lemon Tart, Caramel Drizzle",2,860,Mobile Wallet,Lemon Tart
106,2023-02-05,11:31:00,"Lemon Tart, Lemon Tart, Caramel Drizzle",1,860,Mobile Wallet,Caramel Drizzle
107,2023-05-10,15:56:00,Bagel with Cream Cheese,2,440,UPI,Bagel with Cream Cheese
108,2023-06-03,20:53:00,"Fresh Lemonade, Lemon Tart, Cold Brew",2,1040,UPI,Fresh Lemonade
108,2023-06-03,20:53:00,"Fresh Lemonade, Lemon Tart, Cold Brew",2,1040,UPI,Lemon Tart
108,2023-06-03,20:53:00,"Fresh Lemonade, Lemon Tart, Cold Brew",2,1040,UPI,Cold Brew
109,2023-07-14,13:44:00,"Iced Tea (Peach), Seasonal Smoothie, Caramel Drizzle",2,420,UPI,Iced Tea (Peach)
109,2023-07-14,13:44:00,"Iced Tea (Peach), Seasonal Smoothie, Caramel Drizzle",1,420,UPI,Seasonal Smoothie
109,2023-07-14,13:44:00,"Iced Tea (Peach), Seasonal Smoothie, Caramel Drizzle",1,420,UPI,Caramel Drizzle
110,2023-12-08,16:39:00,"Lemon Tart, Chocolate Chip Cookies, Avocado Toast",2,1220,Cash,Lemon Tart
110,2023-12-08,16:39:00,"Lemon Tart, Chocolate Chip Cookies, Avocado Toast",2,1220,Cash,Chocolate Chip Cookies
110,2023-12-08,16:39:00,"Lemon Tart, Chocolate Chip Cookies, Avocado Toast",2,1220,Cash,Avocado Toast
111,2023-06-25,12:27:00,"Pancakes with Syrup, Veggie Hummus Wrap, Oat Milk",1,730,UPI,Pancakes with Syrup
111,2023-06-25,12:27:00,"Pancakes with Syrup, Veggie Hummus Wrap, Oat Milk",2,730,UPI,Veggie Hummus Wrap
111,2023-06-25,12:27:00,"Pancakes with Syrup, Veggie Hummus Wrap, Oat Milk",1,730,UPI,Oat Milk
112,2023-05-07,18:24:00,"French Toast, Club Sandwich",2,940,Cash,French Toast
112,2023-05-07,18:24:00,"French Toast, Club Sandwich",2,940,Cash,Club Sandwich
113,2023-03-10,15:11:00,"Flat White, Bagel with Cream Cheese, Oat Milk",1,640,UPI,Flat White
113,2023-03-10,15:11:00,"Flat White, Bagel with Cream Cheese, Oat Milk",2,640,UPI,Bagel with Cream Cheese
113,2023-03-10,15:11:00,"Flat White, Bagel with Cream Cheese, Oat Milk",1,640,UPI,Oat Milk
114,2023-05-02,11:33:00,"Flat White, Cheesecake",1,720,Cash,Flat White
114,2023-05-02,11:33:00,"Flat White, Cheesecake",2,720,Cash,Cheesecake
115,2023-08-02,14:23:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Chocolate Fudge Cake, Soy Milk",1,1010,Cash,Chocolate Fudge Cake
115,2023-08-02,14:23:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Chocolate Fudge Cake, Soy Milk",1,1010,Cash,Bagel with Cream Cheese
115,2023-08-02,14:23:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Chocolate Fudge Cake, Soy Milk",2,1010,Cash,Chocolate Fudge Cake
115,2023-08-02,14:23:00,"Chocolate Fudge Cake, Bagel with Cream Cheese, Chocolate Fudge Cake, Soy Milk",1,1010,Cash,Soy Milk
116,2023-12-21,11:23:00,"Cappuccino, Vanilla Milkshake",2,640,UPI,Cappuccino
116,2023-12-21,11:23:00,"Cappuccino, Vanilla Milkshake",2,640,UPI,Vanilla Milkshake
117,2023-09-20,13:15:00,"Cheesecake, Caesar Salad, Almond Milk",2,1040,UPI,Cheesecake
117,2023-09-20,13:15:00,"Cheesecake, Caesar Salad, Almond Milk",2,1040,UPI,Caesar Salad
117,2023-09-20,13:15:00,"Cheesecake, Caesar Salad, Almond Milk",1,1040,UPI,Almond Milk
118,2023-02-28,13:58:00,"Pancakes with Syrup, Caesar Salad, Vanilla Syrup",1,720,UPI,Pancakes with Syrup
118,2023-02-28,13:58:00,"Pancakes with Syrup, Caesar Salad, Vanilla Syrup",2,720,UPI,Caesar Salad
118,2023-02-28,13:58:00,"Pancakes with Syrup, Caesar Salad, Vanilla Syrup",1,720,UPI,Vanilla Syrup
119,2023-08-01,14:32:00,"Chocolate Chip Cookies, Grilled Cheese Sandwich, Omelet, Caramel Drizzle",2,630,Cash,Chocolate Chip Cookies
119,2023-08-01,14:32:00,"Chocolate Chip Cookies, Grilled Cheese Sandwich, Omelet, Caramel Drizzle",1,630,Cash,Grilled Cheese Sandwich
119,2023-08-01,14:32:00,"Chocolate Chip Cookies, Grilled Cheese Sandwich, Omelet, Caramel Drizzle",1,630,Cash,Omelet
119,2023-08-01,14:32:00,"Chocolate Chip Cookies, Grilled Cheese Sandwich, Omelet, Caramel Drizzle",1,630,Cash,Caramel Drizzle
120,2023-12-02,11:14:00,"Masala Chai, Chicken Caesar Wrap, Pancakes with Syrup, Almond Milk",2,690,Mobile Wallet,Masala Chai
120,2023-12-02,11:14:00,"Masala Chai, Chicken Caesar Wrap, Pancakes with Syrup, Almond Milk",1,690,Mobile Wallet,Chicken Caesar Wrap
120,2023-12-02,11:14:00,"Masala Chai, Chicken Caesar Wrap, Pancakes with Syrup, Almond Milk",1,690,Mobile Wallet,Pancakes with Syrup
120,2023-12-02,11:14:00,"Masala Chai, Chicken Caesar Wrap, Pancakes with Syrup, Almond Milk",1,690,Mobile Wallet,Almond Milk
121,2023-01-09,08:02:00,"Chocolate Fudge Cake, Caesar Salad, Grilled Cheese Sandwich, Vanilla Syrup",1,1080,Card,Chocolate Fudge Cake
121,2023-01-09,08:02:00,"Chocolate Fudge Cake, Caesar Salad, Grilled Cheese Sandwich, Vanilla Syrup",2,1080,Card,Caesar Salad
121,2023-01-09,08:02:00,"Chocolate Fudge Cake, Caesar Salad, Grilled Cheese Sandwich, Vanilla Syrup",2,1080,Card,Grilled Cheese Sandwich
121,2023-01-09,08:02:00,"Chocolate Fudge Cake, Caesar Salad, Grilled Cheese Sandwich, Vanilla Syrup",1,1080,Card,Vanilla Syrup
122,2023-03-22,11:17:00,"Quinoa Bowl, Omelet",1,440,Cash,Quinoa Bowl
122,2023-03-22,11:17:00,"Quinoa Bowl, Omelet",1,440,Cash,Omelet
123,2023-05-22,19:36:00,Iced Tea (Peach),2,220,Cash,Iced Tea (Peach)
124,2023-04-29,15:51:00,Masala Chai,1,90,Cash,Masala Chai
125,2023-10-04,15:50:00,Seasonal Smoothie,1,150,UPI,Seasonal Smoothie
126,2023-12-22,16:35:00,Bagel with Cream Cheese,2,440,Card,Bagel with Cream Cheese
127,2023-08-30,12:18:00,"Caesar Salad, Greek Salad",2,880,UPI,Caesar Salad
127,2023-08-30,12:18:00,"Caesar Salad, Greek Salad",2,880,UPI,Greek Salad
128,2023-04-28,17:00:00,Lemon Tart,1,270,Mobile Wallet,Lemon Tart
129,2023-12-14,10:05:00,"Chocolate Milkshake, Omelet, Nitro Cold Brew",2,900,UPI,Chocolate Milkshake
129,2023-12-14,10:05:00,"Chocolate Milkshake, Omelet, Nitro Cold Brew",1,900,UPI,Omelet
129,2023-12-14,10:05:00,"Chocolate Milkshake, Omelet, Nitro Cold Brew",2,900,UPI,Nitro Cold Brew
130,2023-12-18,08:05:00,"Veggie Hummus Wrap, Vanilla Syrup",1,250,UPI,Veggie Hummus Wrap
130,2023-12-18,08:05:00,"Veggie Hummus Wrap, Vanilla Syrup",1,250,UPI,Vanilla Syrup
131,2023-06-09,18:11:00,"Iced Americano, Fresh Lemonade, Matcha Latte",2,680,Cash,Iced Americano
131,2023-06-09,18:11:00,"Iced Americano, Fresh Lemonade, Matcha Latte",1,680,Cash,Fresh Lemonade
131,2023-06-09,18:11:00,"Iced Americano, Fresh Lemonade, Matcha Latte",2,680,Cash,Matcha Latte
132,2023-11-24,09:25:00,"Affogato, Chicken Caesar Wrap, Grilled Cheese Sandwich, Vanilla Syrup",2,1050,Mobile Wallet,Affogato
132,2023-11-24,09:25:00,"Affogato, Chicken Caesar Wrap, Grilled Cheese Sandwich, Vanilla Syrup",2,1050,Mobile Wallet,Chicken Caesar Wrap
132,2023-11-24,09:25:00,"Affogato, Chicken Caesar Wrap, Grilled Cheese Sandwich, Vanilla Syrup",1,1050,Mobile Wallet,Grilled Cheese Sandwich
132,2023-11-24,09:25:00,"Affogato, Chicken Caesar Wrap, Grilled Cheese Sandwich, Vanilla Syrup",1,1050,Mobile Wallet,Vanilla Syrup
133,2023-08-29,18:47:00,"Greek Salad, Almond Milk",2,480,UPI,Greek Salad
133,2023-08-29,18:47:00,"Greek Salad, Almond Milk",1,480,UPI,Almond Milk
134,2023-01-23,08:08:00,"Cappuccino, Caesar Salad",2,740,UPI,Cappuccino
134,2023-01-23,08:08:00,"Cappuccino, Caesar Salad",2,740,UPI,Caesar Salad
135,2023-01-14,10:53:00,"Strawberry Milkshake, Pancakes with Syrup, French Toast",2,1130,Cash,Strawberry Milkshake
135,2023-01-14,10:53:00,"Strawberry Milkshake, Pancakes with Syrup, French Toast",1,1130,Cash,Pancakes with Syrup
135,2023-01-14,10:53:00,"Strawberry Milkshake, Pancakes with Syrup, French Toast",2,1130,Cash,French Toast
136,2023-08-05,10:42:00,"Chocolate Chip Cookies, Bagel with Cream Cheese, Chocolate Fudge Cake",1,570,UPI,Chocolate Chip Cookies
136,2023-08-05,10:42:00,"Chocolate Chip Cookies, Bagel with Cream Cheese, Chocolate Fudge Cake",1,570,UPI,Bagel with Cream Cheese
136,2023-08-05,10:42:00,"Chocolate Chip Cookies, Bagel with Cream Cheese, Chocolate Fudge Cake",1,570,UPI,Chocolate Fudge Cake
137,2023-10-05,11:32:00,"Nitro Cold Brew, Veggie Hummus Wrap",2,800,Cash,Nitro Cold Brew
137,2023-10-05,11:32:00,"Nitro Cold Brew, Veggie Hummus Wrap",2,800,Cash,Veggie Hummus Wrap
138,2023-10-18,11:10:00,"Lemon Tart, Fresh Lemonade, Lemon Tart",2,1180,Mobile Wallet,Lemon Tart
138,2023-10-18,11:10:00,"Lemon Tart, Fresh Lemonade, Lemon Tart",1,1180,Mobile Wallet,Fresh Lemonade
138,2023-10-18,11:10:00,"Lemon Tart, Fresh Lemonade, Lemon Tart",2,1180,Mobile Wallet,Lemon Tart
139,2023-07-21,10:37:00,"Chocolate Fudge Cake, Caramel Drizzle",2,550,Mobile Wallet,Chocolate Fudge Cake
139,2023-07-21,10:37:00,"Chocolate Fudge Cake, Caramel Drizzle",1,550,Mobile Wallet,Caramel Drizzle
140,2023-09-15,13:06:00,"Grilled Cheese Sandwich, Brownies, Vanilla Milkshake, Caramel Drizzle",1,520,UPI,Grilled Cheese Sandwich
140,2023-09-15,13:06:00,"Grilled Cheese Sandwich, Brownies, Vanilla Milkshake, Caramel Drizzle",1,520,UPI,Brownies
140,2023-09-15,13:06:00,"Grilled Cheese Sandwich, Brownies, Vanilla Milkshake, Caramel Drizzle",1,520,UPI,Vanilla Milkshake
140,2023-09-15,13:06:00,"Grilled Cheese Sandwich, Brownies, Vanilla Milkshake, Caramel Drizzle",1,520,UPI,Caramel Drizzle
141,2023-11-15,10:25:00,Masala Chai,2,180,Card,Masala Chai
142,2023-04-17,14:25:00,"Greek Salad, Quinoa Bowl, Chocolate Fudge Cake, Vanilla Syrup",2,1200,Cash,Greek Salad
142,2023-04-17,14:25:00,"Greek Salad, Quinoa Bowl, Chocolate Fudge Cake, Vanilla Syrup",2,1200,Cash,Quinoa Bowl
142,2023-04-17,14:25:00,"Greek Salad, Quinoa Bowl, Chocolate Fudge Cake, Vanilla Syrup",1,1200,Cash,Chocolate Fudge Cake
142,2023-04-17,14:25:00,"Greek Salad, Quinoa Bowl, Chocolate Fudge Cake, Vanilla Syrup",1,1200,Cash,Vanilla Syrup
143,2023-04-23,16:41:00,"Grilled Cheese Sandwich, Caramel Drizzle",1,230,UPI,Grilled Cheese Sandwich
143,2023-04-23,16:41:00,"Grilled Cheese Sandwich, Caramel Drizzle",1,230,UPI,Caramel Drizzle
144,2023-11-25,16:56:00,Chocolate Chip Cookies,1,100,UPI,Chocolate Chip Cookies
145,2023-10-10,14:13:00,"Quinoa Bowl, Lemon Tart, Caesar Salad, Soy Milk",2,1230,Card,Quinoa Bowl
145,2023-10-10,14:13:00,"Quinoa Bowl, Lemon Tart, Caesar Salad, Soy Milk",1,1230,Card,Lemon Tart
145,2023-10-10,14:13:00,"Quinoa Bowl, Lemon Tart, Caesar Salad, Soy Milk",2,1230,Card,Caesar Salad
145,2023-10-10,14:13:00,"Quinoa Bowl, Lemon Tart, Caesar Salad, Soy Milk",1,1230,Card,Soy Milk
146,2023-10-14,11:28:00,"Mocha, Greek Salad",2,800,UPI,Mocha
146,2023-10-14,11:28:00,"Mocha, Greek Salad",2,800,UPI,Greek Salad
147,2023-03-27,10:10:00,"Hot Chocolate, Chocolate Chip Cookies, Soy Milk",1,380,UPI,Hot Chocolate
147,2023-03-27,10:10:00,"Hot Chocolate, Chocolate Chip Cookies, Soy Milk",2,380,UPI,Chocolate Chip Cookies
147,2023-03-27,10:10:00,"Hot Chocolate, Chocolate Chip Cookies, Soy Milk",1,380,UPI,Soy Milk
148,2023-11-12,14:03:00,Veggie Hummus Wrap,1,220,Card,Veggie Hummus Wrap
149,2023-11-16,15:38:00,"Veggie Hummus Wrap, Matcha Latte",2,600,Card,Veggie Hummus Wrap
149,2023-11-16,15:38:00,"Veggie Hummus Wrap, Matcha Latte",1,600,Card,Matcha Latte
150,2023-03-09,17:37:00,"Affogato, Chocolate Fudge Cake, Oat Milk",2,690,Card,Affogato
150,2023-03-09,17:37:00,"Affogato, Chocolate Fudge Cake, Oat Milk",1,690,Card,Chocolate Fudge Cake
150,2023-03-09,17:37:00,"Affogato, Chocolate Fudge Cake, Oat Milk",1,690,Card,Oat Milk
151,2023-11-11,09:36:00,"Brownies, Avocado Toast, Caesar Salad, Oat Milk",2,1200,UPI,Brownies
151,2023-11-11,09:36:00,"Brownies, Avocado Toast, Caesar Salad, Oat Milk",2,1200,UPI,Avocado Toast
151,2023-11-11,09:36:00,"Brownies, Avocado Toast, Caesar Salad, Oat Milk",2,1200,UPI,Caesar Salad
151,2023-11-11,09:36:00,"Brownies, Avocado Toast, Caesar Salad, Oat Milk",1,1200,UPI,Oat Milk
152,2023-02-17,14:24:00,"Grilled Cheese Sandwich, Cold Brew, Club Sandwich",1,880,Mobile Wallet,Grilled Cheese Sandwich
152,2023-02-17,14:24:00,"Grilled Cheese Sandwich, Cold Brew, Club Sandwich",2,880,Mobile Wallet,Cold Brew
152,2023-02-17,14:24:00,"Grilled Cheese Sandwich, Cold Brew, Club Sandwich",2,880,Mobile Wallet,Club Sandwich
153,2023-01-06,10:43:00,Avocado Toast,1,240,Card,Avocado Toast
154,2023-07-27,13:06:00,French Toast,1,270,Cash,French Toast
155,2023-08-16,13:25:00,"Omelet, Iced Tea (Peach), Latte",1,650,Cash,Omelet
155,2023-08-16,13:25:00,"Omelet, Iced Tea (Peach), Latte",1,650,Cash,Iced Tea (Peach)
155,2023-08-16,13:25:00,"Omelet, Iced Tea (Peach), Latte",2,650,Cash,Latte
156,2023-09-13,18:16:00,"Chocolate Fudge Cake, Quinoa Bowl, Vanilla Syrup",2,1010,Mobile Wallet,Chocolate Fudge Cake
156,2023-09-13,18:16:00,"Chocolate Fudge Cake, Quinoa Bowl, Vanilla Syrup",2,1010,Mobile Wallet,Quinoa Bowl
156,2023-09-13,18:16:00,"Chocolate Fudge Cake, Quinoa Bowl, Vanilla Syrup",1,1010,Mobile Wallet,Vanilla Syrup
157,2023-01-29,16:47:00,"Lemon Tart, Affogato, Vanilla Syrup",2,770,UPI,Lemon Tart
157,2023-01-29,16:47:00,"Lemon Tart, Affogato, Vanilla Syrup",1,770,UPI,Affogato
157,2023-01-29,16:47:00,"Lemon Tart, Affogato, Vanilla Syrup",1,770,UPI,Vanilla Syrup
158,2023-09-25,15:55:00,"Cappuccino, Greek Salad, Matcha Latte",1,690,Mobile Wallet,Cappuccino
158,2023-09-25,15:55:00,"Cappuccino, Greek Salad, Matcha Latte",1,690,Mobile Wallet,Greek Salad
158,2023-09-25,15:55:00,"Cappuccino, Greek Salad, Matcha Latte",2,690,Mobile Wallet,Matcha Latte
159,2023-07-21,13:25:00,"Affogato, Grilled Cheese Sandwich, Bagel with Cream Cheese, Vanilla Syrup",2,1050,Cash,Affogato
159,2023-07-21,13:25:00,"Affogato, Grilled Cheese Sandwich, Bagel with Cream Cheese, Vanilla Syrup",1,1050,Cash,Grilled Cheese Sandwich
159,2023-07-21,13:25:00,"Affogato, Grilled Cheese Sandwich, Bagel with Cream Cheese, Vanilla Syrup",2,1050,Cash,Bagel with Cream Cheese
159,2023-07-21,13:25:00,"Affogato, Grilled Cheese Sandwich, Bagel with Cream Cheese, Vanilla Syrup",1,1050,Cash,Vanilla Syrup
160,2023-11-17,10:01:00,"French Toast, Bagel with Cream Cheese, Soy Milk",2,800,Cash,French Toast
160,2023-11-17,10:01:00,"French Toast, Bagel with Cream Cheese, Soy Milk",1,800,Cash,Bagel with Cream Cheese
160,2023-11-17,10:01:00,"French Toast, Bagel with Cream Cheese, Soy Milk",1,800,Cash,Soy Milk
161,2023-04-05,09:21:00,"Americano, Matcha Latte",1,440,UPI,Americano
161,2023-04-05,09:21:00,"Americano, Matcha Latte",2,440,UPI,Matcha Latte
162,2023-08-21,19:05:00,"Fresh Lemonade, Latte, Masala Chai",2,550,UPI,Fresh Lemonade
162,2023-08-21,19:05:00,"Fresh Lemonade, Latte, Masala Chai",1,550,UPI,Latte
162,2023-08-21,19:05:00,"Fresh Lemonade, Latte, Masala Chai",2,550,UPI,Masala Chai
163,2023-09-04,13:59:00,"Caesar Salad, Chicken Caesar Wrap, Chocolate Milkshake",2,1220,Mobile Wallet,Caesar Salad
163,2023-09-04,13:59:00,"Caesar Salad, Chicken Caesar Wrap, Chocolate Milkshake",2,1220,Mobile Wallet,Chicken Caesar Wrap
163,2023-09-04,13:59:00,"Caesar Salad, Chicken Caesar Wrap, Chocolate Milkshake",2,1220,Mobile Wallet,Chocolate Milkshake
164,2023-08-11,19:20:00,"Avocado Toast, Caramel Drizzle",1,290,Card,Avocado Toast
164,2023-08-11,19:20:00,"Avocado Toast, Caramel Drizzle",1,290,Card,Caramel Drizzle
165,2023-02-11,17:38:00,"Fresh Lemonade, Oat Milk",2,240,UPI,Fresh Lemonade
165,2023-02-11,17:38:00,"Fresh Lemonade, Oat Milk",1,240,UPI,Oat Milk
166,2023-11-12,09:25:00,"Mocha, Almond Milk",2,400,UPI,Mocha
166,2023-11-12,09:25:00,"Mocha, Almond Milk",1,400,UPI,Almond Milk
167,2023-08-16,12:06:00,"Cold Brew, Strawberry Milkshake, Flat White, Almond Milk",1,680,Mobile Wallet,Cold Brew
167,2023-08-16,12:06:00,"Cold Brew, Strawberry Milkshake, Flat White, Almond Milk",1,680,Mobile Wallet,Strawberry Milkshake
167,2023-08-16,12:06:00,"Cold Brew, Strawberry Milkshake, Flat White, Almond Milk",2,680,Mobile Wallet,Flat White
167,2023-08-16,12:06:00,"Cold Brew, Strawberry Milkshake, Flat White, Almond Milk",1,680,Mobile Wallet,Almond Milk
168,2023-01-20,16:27:00,"Cappuccino, Grilled Cheese Sandwich, Affogato, Soy Milk",1,950,Mobile Wallet,Cappuccino
168,2023-01-20,16:27:00,"Cappuccino, Grilled Cheese Sandwich, Affogato, Soy Milk",2,950,Mobile Wallet,Grilled Cheese Sandwich
168,2023-01-20,16:27:00,"Cappuccino, Grilled Cheese Sandwich, Affogato, Soy Milk",2,950,Mobile Wallet,Affogato
168,2023-01-20,16:27:00,"Cappuccino, Grilled Cheese Sandwich, Affogato, Soy Milk",1,950,Mobile Wallet,Soy Milk
169,2023-10-28,19:30:00,Matcha Latte,1,160,UPI,Matcha Latte
170,2023-10-27,11:25:00,"Grilled Cheese Sandwich, Avocado Toast",2,600,Card,Grilled Cheese Sandwich
170,2023-10-27,11:25:00,"Grilled Cheese Sandwich, Avocado Toast",1,600,Card,Avocado Toast
171,2023-06-15,12:57:00,"Greek Salad, Chocolate Fudge Cake",1,470,UPI,Greek Salad
171,2023-06-15,12:57:00,"Greek Salad, Chocolate Fudge Cake",1,470,UPI,Chocolate Fudge Cake
172,2023-07-14,09:03:00,"Pancakes with Syrup, Lemon Tart, Almond Milk",1,830,Cash,Pancakes with Syrup
172,2023-07-14,09:03:00,"Pancakes with Syrup, Lemon Tart, Almond Milk",2,830,Cash,Lemon Tart
172,2023-07-14,09:03:00,"Pancakes with Syrup, Lemon Tart, Almond Milk",1,830,Cash,Almond Milk
173,2023-07-14,15:13:00,"French Toast, Cheesecake, Chocolate Milkshake",2,1160,Card,French Toast
173,2023-07-14,15:13:00,"French Toast, Cheesecake, Chocolate Milkshake",1,1160,Card,Cheesecake
173,2023-07-14,15:13:00,"French Toast, Cheesecake, Chocolate Milkshake",2,1160,Card,Chocolate Milkshake
174,2023-04-23,15:45:00,"Cheesecake, Soy Milk",2,600,Cash,Cheesecake
174,2023-04-23,15:45:00,"Cheesecake, Soy Milk",1,600,Cash,Soy Milk
175,2023-06-23,13:39:00,"Omelet, Grilled Cheese Sandwich, Avocado Toast",1,860,Card,Omelet
175,2023-06-23,13:39:00,"Omelet, Grilled Cheese Sandwich, Avocado Toast",1,860,Card,Grilled Cheese Sandwich
175,2023-06-23,13:39:00,"Omelet, Grilled Cheese Sandwich, Avocado Toast",2,860,Card,Avocado Toast
176,2023-09-29,18:46:00,"Lemon Tart, Caramel Drizzle",2,590,Card,Lemon Tart
176,2023-09-29,18:46:00,"Lemon Tart, Caramel Drizzle",1,590,Card,Caramel Drizzle
177,2023-09-01,11:55:00,"Hot Chocolate, Chicken Caesar Wrap, Pancakes with Syrup",1,830,Cash,Hot Chocolate
177,2023-09-01,11:55:00,"Hot Chocolate, Chicken Caesar Wrap, Pancakes with Syrup",2,830,Cash,Chicken Caesar Wrap
177,2023-09-01,11:55:00,"Hot Chocolate, Chicken Caesar Wrap, Pancakes with Syrup",1,830,Cash,Pancakes with Syrup
178,2023-08-13,10:42:00,"Chocolate Milkshake, Pancakes with Syrup",2,840,UPI,Chocolate Milkshake
178,2023-08-13,10:42:00,"Chocolate Milkshake, Pancakes with Syrup",2,840,UPI,Pancakes with Syrup
179,2023-07-25,08:20:00,"Cold Brew, Chocolate Milkshake, Oat Milk",1,530,UPI,Cold Brew
179,2023-07-25,08:20:00,"Cold Brew, Chocolate Milkshake, Oat Milk",2,530,UPI,Chocolate Milkshake
179,2023-07-25,08:20:00,"Cold Brew, Chocolate Milkshake, Oat Milk",1,530,UPI,Oat Milk
180,2023-07-19,08:58:00,"Iced Tea (Peach), Espresso, Pancakes with Syrup",2,920,UPI,Iced Tea (Peach)
180,2023-07-19,08:58:00,"Iced Tea (Peach), Espresso, Pancakes with Syrup",2,920,UPI,Espresso
180,2023-07-19,08:58:00,"Iced Tea (Peach), Espresso, Pancakes with Syrup",2,920,UPI,Pancakes with Syrup
181,2023-11-09,11:47:00,"Chocolate Chip Cookies, Chicken Caesar Wrap, Soy Milk",2,680,Mobile Wallet,Chocolate Chip Cookies
181,2023-11-09,11:47:00,"Chocolate Chip Cookies, Chicken Caesar Wrap, Soy Milk",2,680,Mobile Wallet,Chicken Caesar Wrap
181,2023-11-09,11:47:00,"Chocolate Chip Cookies, Chicken Caesar Wrap, Soy Milk",1,680,Mobile Wallet,Soy Milk
182,2023-10-16,09:10:00,"Hot Chocolate, Masala Chai, Almond Milk",1,270,Card,Hot Chocolate
182,2023-10-16,09:10:00,"Hot Chocolate, Masala Chai, Almond Milk",1,270,Card,Masala Chai
182,2023-10-16,09:10:00,"Hot Chocolate, Masala Chai, Almond Milk",1,270,Card,Almond Milk
183,2023-10-25,17:15:00,"Greek Salad, Greek Salad, Espresso",1,540,Cash,Greek Salad
183,2023-10-25,17:15:00,"Greek Salad, Greek Salad, Espresso",1,540,Cash,Greek Salad
183,2023-10-25,17:15:00,"Greek Salad, Greek Salad, Espresso",1,540,Cash,Espresso
184,2023-01-10,14:35:00,"Chocolate Chip Cookies, Espresso, Seasonal Smoothie",2,550,Cash,Chocolate Chip Cookies
184,2023-01-10,14:35:00,"Chocolate Chip Cookies, Espresso, Seasonal Smoothie",2,550,Cash,Espresso
